opendata,Music Artists On Tracks,CC BY-SA 3.0
coffee,Is there more caffeine with an AeroPress?,CC BY-SA 3.0
quantumcomputing,Q# Simulation Behavior,CC BY-SA 4.0
opendata,GIS Data for Illinois Electric Distribution lines and Substations,CC BY-SA 4.0
ai,How are batch statistics computed in Recurrent Batch Normalization?,CC BY-SA 4.0
astronomy,What is a low mass Black Hole?,CC BY-SA 3.0
astronomy,Where does the Milky Way end?,CC BY-SA 3.0
coffee,Will emptying used coffee grounds into the sink drain damage my pipes?,CC BY-SA 4.0
ai,How is the performance of a CNN trained with monochrome images on image recognition tasks degraded?,CC BY-SA 4.0
opendata,Where is data on stable currents of world ocean?,CC BY-SA 3.0
astronomy,How bright will Sirius be when it's closest to the solar system?,CC BY-SA 3.0
opendata,Translation dictionaries,CC BY-SA 3.0
opendata,Transport related data set - Milano or Trentino,CC BY-SA 3.0
beer,Is it safe to store an open beer in a sealable cup in the refrigerator?,CC BY-SA 4.0
beer,Is there a modern wine that is designed to resemble ancient Roman winemaking?,CC BY-SA 3.0
martialarts,BJJ bloodborne diseases,CC BY-SA 4.0
sports,What are the guidelines for declaring for the NFL Draft?,CC BY-SA 3.0
computergraphics,"What's the concept of ""Ray"" really?",CC BY-SA 3.0
opendata,Dataset of spirometric surveys,CC BY-SA 3.0
opendata,Hourly dataset of last 30 days of Bitcoin marketcaps,CC BY-SA 3.0
astronomy,"Faster Earth spinning speed to overcome gravity, possible?",CC BY-SA 3.0
opendata,Cost of living dataset,CC BY-SA 3.0
astronomy,Are many exoplanets synchronously tidally locked like Mercury?,CC BY-SA 4.0
opendata,Machine readable Community Mobility Reports during COVID-19 control measures,CC BY-SA 4.0
beer,What should I expect from a Belgian triple (tripel)?,CC BY-SA 3.0
ai,Bias gradient of layer before batch normalization always zero,CC BY-SA 4.0
quantumcomputing,"How to make ""random U3"" in QASM?",CC BY-SA 4.0
astronomy,How do we measure the brightness of the stars?,CC BY-SA 4.0
astronomy,What would happen to the Earth if the orbit of another planet in the Solar System was disrupted by a cataclysmic collision with a large body?,CC BY-SA 4.0
sports,Why will the National League not adopt the DH?,CC BY-SA 3.0
quantumcomputing,How is it possible to implement unitary operator when its size is exponential in inputs?,CC BY-SA 4.0
sports,No penalty for hitting catcher in the head with a bat?,CC BY-SA 4.0
ai,Can ML/AI understand incomplete constructs like humans?,CC BY-SA 4.0
quantumcomputing,How can I get the entire histogram in a 5 qubit program done in IBM quantum experience machine?,CC BY-SA 4.0
ai,Why is this Monte Carlo approach scalable for a growing number of states variables and action variables?,CC BY-SA 4.0
sports,What is the statistical disadvantage of playing a man down?,CC BY-SA 3.0
astronomy,Does the Sun's atmosphere have a scale height?,CC BY-SA 4.0
astronomy,Why is Jupiter called so?,CC BY-SA 3.0
opendata,Identifying conventional vs natural drugs,CC BY-SA 4.0
sports,"Can a batter, after a foul tip on strike two, run for first base since it is a live ball?",CC BY-SA 3.0
astronomy,Fate of the Universe,CC BY-SA 4.0
astronomy,"How bright is Andromeda's center, in magnitudes per square arcminute or something similar?",CC BY-SA 4.0
opendata,open data for plant disease?,CC BY-SA 4.0
astronomy,What is the least dense exoplanet?,CC BY-SA 4.0
quantumcomputing,How to construct a non-trivial (non-projective) POVM measurement example?,CC BY-SA 4.0
quantumcomputing,"How could a quantum network be constructed to handle 10,000 clients concurrently?",CC BY-SA 4.0
sports,Is a player of one sport allowed to play in another sport?,CC BY-SA 3.0
quantumcomputing,Clarification of a portion of the paper Quantum Amplitude Amplification and Estimation,CC BY-SA 4.0
ai,Meaning of Actor Output in Actor Critic Reinforcement Learning,CC BY-SA 4.0
quantumcomputing,IBM Q experience - error code 520,CC BY-SA 4.0
astronomy,"How would parallax affect an object at 200-1000 AU (for example, the 9th planet)?",CC BY-SA 3.0
astronomy,Can eternal inflation and gravity explain dark energy?,CC BY-SA 4.0
astronomy,When exactly star Sirius shines into the queen's chamber of Great Pyramid?,CC BY-SA 4.0
computergraphics,unwanted patterns in simplex noise,CC BY-SA 3.0
opendata,"Data request: how long do consumers wait for certain discounts, savings, and bargains?",CC BY-SA 3.0
ai,deep learning with kfold cross validation with epochs,CC BY-SA 4.0
sports,Which athletes were the first to break the color barriers in hockey?,CC BY-SA 3.0
coffee,Should any coffee be extracted during pre-infusion?,CC BY-SA 4.0
quantumcomputing,Traveling salesman problem in Qiskit: cannot find a solution on simulator,CC BY-SA 4.0
sports,Can I remold an packed out pair of boot liners?,CC BY-SA 3.0
astronomy,Determining moonset time from Nautical Almanac,CC BY-SA 4.0
astronomy,How does an accreting black hole acquire magnetic fields?,CC BY-SA 3.0
computergraphics,RGB map into numerical data,CC BY-SA 4.0
opendata,Did terabytes of data get removed from open.whitehouse.gov in January or February 2017?,CC BY-SA 3.0
computergraphics,How to filter a photo to look like a cartoon / anime?,CC BY-SA 4.0
opendata,Faces dataset with/without mustaches,CC BY-SA 4.0
astronomy,Do some ELF (Extremely low frequency) radio waves pass the atmosphere,CC BY-SA 3.0
opendata,Requirements management data,CC BY-SA 3.0
ai,Are there any approaches other than deep learning to deal with unexpected questions in a question answering system?,CC BY-SA 4.0
astronomy,Is a planetary system star's referred to as their sun?,CC BY-SA 3.0
opendata,403 Forbidden accessing OSHA violations (X-API-KEY in header),CC BY-SA 4.0
sports,Tennis shots with back towards the opponent?,CC BY-SA 3.0
coffee,"What is the basic differences between espresso, cappuccino, and latte?",CC BY-SA 3.0
opendata,Where can I find a geographical database?,CC BY-SA 3.0
astronomy,Why aren't globular clusters disk-shaped?,CC BY-SA 4.0
coffee,what is a good semi-automatic espresso machine for home?,CC BY-SA 4.0
ai,Neural network backpropagation gradient descent better than conjugate gradient descent?,CC BY-SA 4.0
ai,"LSTM network doesn't converge, what should be changed?",CC BY-SA 4.0
quantumcomputing,Software for implementing Quantum Machine Learning,CC BY-SA 4.0
astronomy,SDSS ImgCutout webservice returns black image for dr12,CC BY-SA 3.0
quantumcomputing,Quantum Computing Journals,CC BY-SA 4.0
sports,Why the limit on manager mound visits?,CC BY-SA 3.0
ai,SSE involving power of 2 eliminates negative gradient?,CC BY-SA 4.0
astronomy,How are the three character IAU Minor Planet Center's Observatory Codes assigned? Why are some letters so popular?,CC BY-SA 4.0
astronomy,Looking for star database,CC BY-SA 3.0
ai,What is the best measure against overfitting?,CC BY-SA 4.0
ai,Which loss function is the brain optimizing in order to learn advanced visual skills without expert/human supervision?,CC BY-SA 4.0
martialarts,Using a punching bag without stand,CC BY-SA 3.0
opendata,English vocabulary by levels,CC BY-SA 3.0
quantumcomputing,Qiskit: getting QAOA expectation,CC BY-SA 4.0
ai,What's the threshold to call something 'machine learning'?,CC BY-SA 4.0
beer,Why did my Big Bad Baptist come in a brandy snifter?,CC BY-SA 3.0
astronomy,Star formation analogy,CC BY-SA 3.0
astronomy,Why aren't ground-based observatories using adaptive optics for visible wavelengths?,CC BY-SA 4.0
ai,Why does TensorFlow docs discourage using softmax as activation for the last layer?,CC BY-SA 4.0
astronomy,"Given this report, you can see why people may think the moon landings were fake?",CC BY-SA 4.0
ai,Semantic segmentation failing in small instance detection,CC BY-SA 4.0
sports,What was the worst result for a president's trophy winner in the playoffs?,CC BY-SA 4.0
ai,"What's the commercial usage of ""image captioning""?",CC BY-SA 4.0
astronomy,Identification of Lunar mare (maria) from a taken picture,CC BY-SA 3.0
ai,Best/quickest approach for tuning the hyperparameters of a restricted boltzmann machine,CC BY-SA 4.0
ai,How to formalize learning in terms of information theory?,CC BY-SA 4.0
quantumcomputing,Separating NP from BQP relative to an oracle,CC BY-SA 4.0
sports,What is the role of the person escorting and recording the driver during the interview?,CC BY-SA 4.0
ai,In reinforcement learning what do we mean by a model?,CC BY-SA 4.0
quantumcomputing,How to construct Schur-Weyl decomposition of independent and identically distributed mixed qudit states?,CC BY-SA 4.0
ai,Human Height estimation using person detection techniques,CC BY-SA 3.0
astronomy,"What does it mean that the Sun`s rotation axis is: RA 286.13° , Dekl: 63.87°?",CC BY-SA 4.0
martialarts,Is there anything I get from doing Pad Work that I can't get from Heavy Bag Work?,CC BY-SA 4.0
astronomy,Yesterday I saw multiple moving objects in my telescope when i was looking for M31. Do you have any idea what it could be?,CC BY-SA 4.0
opendata,Postal codes and city districts worldwide for download,CC BY-SA 3.0
sports,Collegiate walk-on becoming a statistical all-time leader,CC BY-SA 3.0
opendata,Where can I find Investopedia data set for download?,CC BY-SA 4.0
ai,Should the network weights converge when training Deep Q networks?,CC BY-SA 4.0
sports,"Why do the 5th and 6th officials need magic wands, and what do they do?",CC BY-SA 3.0
astronomy,Broadband spectrum of Sun,CC BY-SA 3.0
ai,"Some RL algorithms (especially policy gradients) initialize with random policies, which often manifests as random jitter on spot for a long time?",CC BY-SA 4.0
opendata,Population and GDP of the UK nations 1950-today,CC BY-SA 4.0
ai,How many neurons would a network have after a training of 100k small images?,CC BY-SA 3.0
martialarts,Should my body type influence my choice of martial art to learn?,CC BY-SA 3.0
sports,What are the core skills for youth soccer,CC BY-SA 3.0
ai,Identifying geometry in images,CC BY-SA 3.0
astronomy,why are galaxies different in color?,CC BY-SA 3.0
opendata,Need Tamil Bible open data source,CC BY-SA 3.0
astronomy,App that shows what's passing in sky?,CC BY-SA 4.0
coffee,Help me to identify the name of this part,CC BY-SA 3.0
sports,How do I pick the right football size for my children?,CC BY-SA 4.0
coffee,What preparation method yields the most caffeine?,CC BY-SA 3.0
astronomy,How did space start?,CC BY-SA 4.0
astronomy,Beginner telescope for my daughter,CC BY-SA 3.0
sports,How many video cameras are used for cricket broadcasting?,CC BY-SA 3.0
astronomy,How can it be known that Venus does not have plate tectonics?,CC BY-SA 4.0
quantumcomputing,Passing an array of qubits into Q# using Python,CC BY-SA 4.0
sports,"What would have to happen to break LaDanian Tomlinson's 2006 season, 31 touchdown record?",CC BY-SA 4.0
astronomy,In which direction does the Milky Way rotate?,CC BY-SA 3.0
astronomy,How to convert theoretical template spectrum from luminosity density to flux density units?,CC BY-SA 3.0
astronomy,Is there a upper limit to the number of planets orbiting a star?,CC BY-SA 3.0
astronomy,"How did early estimates of a ""potato radius"" set 1 eV ~ GMμ/R and get 200 to 300 km?",CC BY-SA 4.0
opendata,Looking for conversation transcripts,CC BY-SA 3.0
sports,When exactly did Dale Earnhardt crash?,CC BY-SA 3.0
beer,Crash course to serving keg beer,CC BY-SA 3.0
computergraphics,Path tracing - Better images without Gamma correction?,CC BY-SA 4.0
astronomy,"What is Copernicus referring to when he states that ""circles have poles different [from the earth's]""",CC BY-SA 3.0
opendata,Car Sales & Car Theft (Stolen Automobiles) Data,CC BY-SA 3.0
astronomy,Stars readjusting themselves in the sky,CC BY-SA 4.0
astronomy,I saw something move in the sky and i am not sure what it was :(,CC BY-SA 4.0
sports,"Are blisters first time wearing soccer cleats normal, or does it mean bad shoes?",CC BY-SA 4.0
ai,Which AI algorithm is great for mapping between two XML files,CC BY-SA 4.0
beer,Craft brew in Dublin,CC BY-SA 3.0
martialarts,Practicing Muay Thai kicks with no partner,CC BY-SA 3.0
ai,Wind speed forecasting using ARIMA model in Python3,CC BY-SA 4.0
computergraphics,Probability density function while using spherical coordinates,CC BY-SA 3.0
sports,What is the legal basis for fining players for out-of-game actions?,CC BY-SA 3.0
coffee,"Moka Express Pot, rusting?",CC BY-SA 4.0
astronomy,nasaworking on a way to travel faster than speed of light,CC BY-SA 3.0
ai,How can genetic programming be used to prevent cyberterrorism?,CC BY-SA 3.0
beer,What does it mean that multiple whiskey brands come from the same distillery?,CC BY-SA 3.0
ai,Will CNNs kill CAPTCHAs or can they survive in an evolved form?,CC BY-SA 3.0
astronomy,Why does the Supernova 2006cm give a very different value for the Hubble constant? Why doesn't it increase error bars for the Hubble constant?,CC BY-SA 4.0
opendata,Why should I care how a (structured) dataset is licenced?,CC BY-SA 3.0
astronomy,Night sky timelapse - SO MANY METEORS?,CC BY-SA 3.0
sports,Fencing Tactic for Pulling an Opponent's Blade Out of Line,CC BY-SA 4.0
martialarts,Teaching wrestling to a Judoka,CC BY-SA 3.0
opendata,Problem displaying charts in clone of open.fda.gov,CC BY-SA 3.0
beer,"Where to buy ""Medalla""?",CC BY-SA 3.0
ai,Are commercially available neural ICs digital?,CC BY-SA 4.0
ai,Deep Q-Learning: why don't we use mini-batches during experience reply?,CC BY-SA 4.0
astronomy,Nicolas Copernicus discovery,CC BY-SA 4.0
opendata,Historic Thompson-Reuters CRB Data?,CC BY-SA 3.0
coffee,Does pre-heating a puck on the group head produce more crema?,CC BY-SA 4.0
ai,"In addition to matrix algebra, can GPU's also handle the various Kernel functions for Neural Networks?",CC BY-SA 4.0
ai,Training network with 4 GPUs performance is not exactly 4 times over one GPU why?,CC BY-SA 4.0
opendata,How to download in excel/csv all the FDA drug enforcements available?,CC BY-SA 3.0
astronomy,Does Einstein's theory of gravity say anything about the direction of space,CC BY-SA 4.0
beer,Where can you buy US craft beer in Europe that will ship to other EU countries?,CC BY-SA 3.0
ai,What is the KWIK Framework?,CC BY-SA 4.0
ai,Sequence to sequence machine learning / NMT - converting numbers into words,CC BY-SA 4.0
opendata,Datasets with pre and post coronavirus data,CC BY-SA 4.0
quantumcomputing,The correct set of measurement operators on a mutiple qubit system,CC BY-SA 4.0
beer,How long will red wine last after pouring it into a glass,CC BY-SA 4.0
computergraphics,3D object to slices like in medical scan,CC BY-SA 4.0
computergraphics,vertical or horizontal line test,CC BY-SA 3.0
opendata,Is there a log of BIDMC's bed capacity changes?,CC BY-SA 3.0
astronomy,Is the bright red body a star?,CC BY-SA 3.0
astronomy,How does the gravity of one planet affect the velocity of other planets?,CC BY-SA 4.0
quantumcomputing,quantum gates hamiltonian,CC BY-SA 4.0
ai,How do self-driving cars construct paths?,CC BY-SA 4.0
astronomy,Why is $g$ tied to the oscillator strength $f$ in $\log{gf}_{\odot}$,CC BY-SA 3.0
quantumcomputing,How to create states in Qiskit using complex phase angles?,CC BY-SA 4.0
computergraphics,Writing data to a shader resource at runtime in DX12,CC BY-SA 4.0
astronomy,No hair and neutron stars,CC BY-SA 3.0
computergraphics,Physically based shading - ambient/indirect lighting,CC BY-SA 3.0
quantumcomputing,Qiskit: simulate a circuit using a backend noise model,CC BY-SA 4.0
astronomy,Classification of Planets?,CC BY-SA 3.0
computergraphics,Delta angle of two vectors about positive x axis,CC BY-SA 3.0
opendata,How to get urls of entries in wikipedia list articles?,CC BY-SA 3.0
sports,How are some college athletes several years older than the rest?,CC BY-SA 3.0
ai,How can a neural network work with continuous time?,CC BY-SA 4.0
quantumcomputing,Relation between Wigner quasi-probabability distribution and statistical second-moment,CC BY-SA 4.0
astronomy,Help stabilizing telescope,CC BY-SA 4.0
computergraphics,Midpoint algorithm,CC BY-SA 3.0
martialarts,Korean term for Side-piercing Kick,CC BY-SA 3.0
quantumcomputing,Can vectorization lead to mixed states?,CC BY-SA 4.0
astronomy,Black hole Creation,CC BY-SA 3.0
astronomy,"In 2016, the summer solstice will coincide with a full moon. How often does this happen?",CC BY-SA 3.0
quantumcomputing,What goes wrong if I try to simulate a system with a larger Hilbert space with a smaller Hilbert space?,CC BY-SA 4.0
ai,What is the derivative function used in backpropagration?,CC BY-SA 4.0
astronomy,Astrodynamic Canonical Units,CC BY-SA 3.0
ai,What is the difference between random and sequential sampling from the reply memory?,CC BY-SA 4.0
coffee,What are the 4M's of espresso?,CC BY-SA 3.0
astronomy,Meaningful theories of the shape of the universe,CC BY-SA 3.0
computergraphics,"For shader math, why should linear RGB keep the gamut of sRGB?",CC BY-SA 4.0
sports,USA high school with the most national high school basketball championships?,CC BY-SA 3.0
opendata,What are the data quality measures for open data?,CC BY-SA 3.0
quantumcomputing,Zero-distance self-dual GF(4) quantum codes and constructing k > 0 codes from them,CC BY-SA 4.0
ai,How to wire up bi-directional LSTMs?,CC BY-SA 4.0
quantumcomputing,How can I get access to IBM Q 20 Tokyo and IBM Q 20 Austin?,CC BY-SA 4.0
ai,Can machine learning be used to pass the Turing test?,CC BY-SA 4.0
astronomy,In what form was the space at singularity?,CC BY-SA 3.0
astronomy,"How far is the Earth/Sun above/below the galactic plane, and is it heading toward/away from it?",CC BY-SA 3.0
astronomy,Why do aliens have to be carbon based lifeforms?,CC BY-SA 3.0
sports,Is it a foul in football if the pursuer unintentionally clips the runner from behind?,CC BY-SA 3.0
opendata,What are the available datasets for fake news detection,CC BY-SA 3.0
sports,Basketball shooting practice appears to have little effect over time,CC BY-SA 4.0
opendata,Where can I find data about sharing propaganda music videos on Facebook?,CC BY-SA 3.0
quantumcomputing,Pyquil run_and_measure gives the same output across all the trials: is this expected?,CC BY-SA 4.0
computergraphics,How to denoise video?,CC BY-SA 3.0
astronomy,Focal ratio importance for planetary viewing,CC BY-SA 4.0
opendata,Solution Improvement,CC BY-SA 4.0
astronomy,What would happen if a wormhole gets swallowed by a black hole?,CC BY-SA 3.0
astronomy,"Name of extra-terrestrial ""moon's"" orbital period?",CC BY-SA 4.0
computergraphics,Procedural generation of biological models,CC BY-SA 4.0
astronomy,"What would I see with a telescope of 70mm aperture , 300mm focal length and maximum magnification of 150x",CC BY-SA 4.0
computergraphics,Identify different contour cycle after model slicing,CC BY-SA 3.0
opendata,"User reviews for consumer tech products, but in French",CC BY-SA 4.0
sports,Is a base runner out if he back pedals to first base to avoid a tag in a double play situation?,CC BY-SA 3.0
ai,3d representation of a regression with two independent variables one of them is categorical and another is continuous,CC BY-SA 4.0
computergraphics,SSAO random noise vector generation,CC BY-SA 4.0
astronomy,How do we know galaxy GN-z11 is as far away as it is?,CC BY-SA 3.0
sports,"What does ""gets pulled"" mean in a baseball game?",CC BY-SA 4.0
coffee,How do I know if my aeropress is too loose?,CC BY-SA 3.0
opendata,Where is a large list of declarative and imperative sentences,CC BY-SA 4.0
sports,"What is ""Carry the bat"" in Cricket?",CC BY-SA 3.0
ai,Existing programs that find out words with same meanings,CC BY-SA 3.0
ai,How to evaluate the goodness of images generated by GANs?,CC BY-SA 3.0
quantumcomputing,"In VQE, what ansatz would be best used for a maximally entangled $n$-qubit $H$?",CC BY-SA 4.0
opendata,Prediction of Core Body Temperature Based on Skin Temperature?,CC BY-SA 4.0
sports,When do teams wear their away jerseys at international level?,CC BY-SA 3.0
computergraphics,How to load a model in .json in three.js,CC BY-SA 3.0
astronomy,Why do rocks on other solar system bodies that have an atmosphere seem to be flat?,CC BY-SA 3.0
astronomy,Do we see planet venus everyday?,CC BY-SA 4.0
sports,Does the team with the extra rest day perform better?,CC BY-SA 3.0
quantumcomputing,Transfer trained machine learning model,CC BY-SA 4.0
ai,What is the difference between a machine learning engineer and deep learning engineer?,CC BY-SA 4.0
astronomy,Could this estimate of the size and mass of the Chicxulub Impactor be accurate?,CC BY-SA 4.0
ai,Does Rice's theorem prove safe AI is undecidable?,CC BY-SA 4.0
quantumcomputing,A quantum circuit with entanglement with Eve,CC BY-SA 4.0
astronomy,Burning Out Stars,CC BY-SA 3.0
ai,Is the Turing Test a blinded experiment?,CC BY-SA 3.0
astronomy,Why a blue spot in some hubble images of NGC 4302?,CC BY-SA 4.0
ai,What are some books or state of the art papers about the development of a strong-AI?,CC BY-SA 4.0
quantumcomputing,How could Majorana particles be used to improve quantum computers?,CC BY-SA 3.0
ai,Training problem with deep neural network model,CC BY-SA 4.0
astronomy,What is the great (platonic?) year? How could it be explained in laymen's terms?,CC BY-SA 4.0
opendata,List of all universities by country,CC BY-SA 3.0
quantumcomputing,Right way to use Quantum Phase Estimation using aqua,CC BY-SA 4.0
astronomy,What was that Asteroid/Comet in the 90s?,CC BY-SA 3.0
sports,Meaning of penalty cards,CC BY-SA 3.0
opendata,looking for data source: all businesses in USA,CC BY-SA 3.0
astronomy,"What wavelength to best detect the ""9th planet""?",CC BY-SA 3.0
opendata,Up-to-date Global Lake Information and Data,CC BY-SA 3.0
astronomy,Are the stars outside of the galactic plane in the galactic halo?,CC BY-SA 3.0
martialarts,Where can I find a good source for invisible strike,CC BY-SA 4.0
opendata,Campground data or maps,CC BY-SA 3.0
quantumcomputing,What is the probability of finding the second qubit as $0$ in the state $|\psi\rangle=\frac1{\sqrt2}|00\rangle+\frac12|10\rangle-\frac12|11\rangle $?,CC BY-SA 4.0
computergraphics,Communication between vertex shader executions,CC BY-SA 4.0
astronomy,Age of the universe vs. its contents,CC BY-SA 3.0
ai,How can I reduce combinatorial explosion in an MCTS-like algorithm for program induction?,CC BY-SA 4.0
quantumcomputing,Trace preserving condition in Choi's thorem,CC BY-SA 4.0
ai,Accuracy scores in a Deep Learning project,CC BY-SA 4.0
sports,I have trouble keeping my skis parallel all the time. I have seen a teaching tool that connects the skis so they stay parallel. How is it called?,CC BY-SA 4.0
astronomy,Gravitational field for oblate spheroid?,CC BY-SA 4.0
opendata,Database of French companies,CC BY-SA 3.0
astronomy,Apparent size of the super blue blood moon,CC BY-SA 3.0
astronomy,Are black holes different sizes thanks to the different sized stars that created them?,CC BY-SA 3.0
ai,How to combine features with different temporal scale in machine learning,CC BY-SA 4.0
sports,What dates are NBA matches guaranteed to be between?,CC BY-SA 3.0
sports,How often do Olympic divers score a zero?,CC BY-SA 3.0
astronomy,Is the galaxy made of a nebula or the solar system?,CC BY-SA 3.0
sports,Are substitutions allowed in curling?,CC BY-SA 3.0
opendata,Finding tables in messy structured Excel / csv file to import them in DB,CC BY-SA 3.0
ai,Can artificial intelligence create the next wonder material?,CC BY-SA 4.0
opendata,Data on Australian universities,CC BY-SA 3.0
astronomy,Is it possible that Titan is a kuiper object captured by Saturn?,CC BY-SA 3.0
astronomy,Can we detect a black hole's radiation?,CC BY-SA 3.0
astronomy,Is there a timekeeping word for the orbit of a moon?,CC BY-SA 3.0
martialarts,Are there any benefits to Sitting Seiza?,CC BY-SA 3.0
astronomy,What could I resolve with my Telescope,CC BY-SA 4.0
sports,"How is a DB supposed to keep an eye on the receiver's ""hips""?",CC BY-SA 3.0
coffee,Does storing coffee in a freezer preserve freshness?,CC BY-SA 3.0
sports,Why do curlers blank on purpose?,CC BY-SA 3.0
ai,How to train a hierarchical DQN to play the Montezuma's Revenge game?,CC BY-SA 4.0
sports,What is the best schedule to learn to do the splits?,CC BY-SA 3.0
opendata,UDI Dataset JSON parsing efficiency TANKED after July 07 (Using Azure Data Factory),CC BY-SA 4.0
ai,"How are the reward functions $R(s)$, $R(s, a)$ and $R(s, a, s')$ equivalent?",CC BY-SA 4.0
astronomy,Capability of observing transits with terrestrial telescopes of various sizes?,CC BY-SA 3.0
quantumcomputing,Isometric Extension of an Erasure Channel,CC BY-SA 4.0
sports,"Is there something called an offensive error in baseball? If not, why not?",CC BY-SA 3.0
sports,What these symbols on profile of a cycling stage mean?,CC BY-SA 3.0
astronomy,mountains higher than atmosphere,CC BY-SA 3.0
computergraphics,Can ambient light reflection of a surface be larger than diffuse reflection?,CC BY-SA 4.0
sports,Is there a rule that protects the goalkeeper in the 6yard-box?,CC BY-SA 3.0
opendata,I am looking for Product (computer systems specifically) datasets,CC BY-SA 3.0
computergraphics,Terminology: Volumetric Model,CC BY-SA 4.0
opendata,Transactions Between Financial Intermediaries,CC BY-SA 3.0
quantumcomputing,STO-3G Basis Set,CC BY-SA 4.0
astronomy,How do CMB photons 'gain energy when they pass through normal regions of space with matter' and 'lose energy when they pass through voids'?,CC BY-SA 4.0
opendata,"No-attribution open license, applicable to documentation",CC BY-SA 3.0
computergraphics,Finding a flat plane within iPhone depth data,CC BY-SA 4.0
coffee,How long is brewed coffee fresh for and what does that blinking light mean at Starbucks?,CC BY-SA 4.0
ai,How much extra information can we conclude from a neural network output values?,CC BY-SA 4.0
ai,Minimax algorithm with only partial visibility,CC BY-SA 4.0
beer,Any Iranian rummers here? What yeast do you use?,CC BY-SA 3.0
astronomy,How do I adjust the sunrise equation to account for elevation?,CC BY-SA 3.0
quantumcomputing,An effective way to submit all the jobs for VQE/QAOA at a time to an IBMQ machine?,CC BY-SA 4.0
quantumcomputing,Quantum Algorithms for Convolution,CC BY-SA 4.0
beer,"Besides wine, are there any alcoholic drinks associated with any religious rituals or customs?",CC BY-SA 3.0
astronomy,Do massive bolide entries coincide with meteor showers?,CC BY-SA 3.0
astronomy,Brightest star visible from Italy and Argentina,CC BY-SA 3.0
ai,AI natural voice generator,CC BY-SA 4.0
ai,How to use TensorFlow with hyperparameter tuning to optimize parameters for a robot simulator,CC BY-SA 4.0
ai,"How can I be sure that the final model, trained on all data, is correct?",CC BY-SA 4.0
ai,Can Machine Learning make economic decisions of human quality or better?,CC BY-SA 4.0
ai,96.91% accuracy on MNIST after 2 hours of training using custom made neural net library. Ways to improve?,CC BY-SA 4.0
ai,How many spectrogram frames per input character does text-to-speech (TTS) system Tacotron-2 generate?,CC BY-SA 4.0
coffee,Freezing brewed coffee,CC BY-SA 3.0
sports,Will goal scored by goalkeeper count when the ball is kicked after released from hands?,CC BY-SA 4.0
quantumcomputing,How many physical qubits are used when I run a program on a IBM Q computer?,CC BY-SA 4.0
astronomy,Star System Formation questions,CC BY-SA 3.0
astronomy,Why can falling stars only be seen moving down towards horizon not up away from horizon?,CC BY-SA 3.0
sports,Double Handed Racket Usage,CC BY-SA 3.0
opendata,National Incident-Based Reporting System (NIBRS) Data?,CC BY-SA 3.0
sports,How to tell the coach that I don't want to play varsity?,CC BY-SA 3.0
astronomy,PSF magnification,CC BY-SA 4.0
computergraphics,Why did AMD's putting an SSD on a GPU board reduce latency so much?,CC BY-SA 3.0
computergraphics,Hooke's Law vector form,CC BY-SA 3.0
astronomy,Could a moon orbit two planets at once?,CC BY-SA 3.0
ai,A solution for a famous problem in RL,CC BY-SA 4.0
astronomy,Calculation of day lengths of moons or moons of moons,CC BY-SA 4.0
sports,What's to stop a guy staying at the back of a peleton?,CC BY-SA 3.0
beer,What are the differences between mead and beer? Where can I try one in the US?,CC BY-SA 3.0
quantumcomputing,Implement U2 and U3 gate in Q#,CC BY-SA 4.0
quantumcomputing,What is the most economical and preferred basis for the qudit?,CC BY-SA 4.0
beer,Difference between Ale and Bitter,CC BY-SA 3.0
sports,"Would it be possible for a kicker from a ""non-traditional"" background to be drafted by an NFL team?",CC BY-SA 3.0
martialarts,Age of martial arts,CC BY-SA 3.0
astronomy,Oxygen isotope analysis,CC BY-SA 4.0
coffee,"Is all Ethiopian coffee considered Specialty Grade 1? If so, where can I buy some in Canada?",CC BY-SA 4.0
ai,How can an artificial general intelligence determine which information is true?,CC BY-SA 4.0
sports,Why leg spin bowler is more expensive then off spin?,CC BY-SA 4.0
astronomy,Is the Drake equation based on a logical fallacy?,CC BY-SA 3.0
opendata,How do I get paginated data sorted by load date from the OSHA api detailed here?,CC BY-SA 3.0
opendata,Using data on healthsites.io for small project,CC BY-SA 4.0
astronomy,"What is the ratio of ""real"" stars in the sky?",CC BY-SA 3.0
quantumcomputing,Understanding the length of the sequence obtained via Solovay-Kitaev decomposition,CC BY-SA 4.0
ai,A* is similar to Dijkstra with reduced cost,CC BY-SA 4.0
quantumcomputing,Understanding Google's “Quantum supremacy using a programmable superconducting processor” (Part 2): simplifiable and intractable tilings,CC BY-SA 4.0
ai,How can I find the appropriate reward value for my reinforcement learning problem?,CC BY-SA 4.0
opendata,ISIC (Industrial Standard) classification Rev. 4 and ISCED classification,CC BY-SA 4.0
quantumcomputing,Testing superposition states in Q#,CC BY-SA 4.0
quantumcomputing,How can I simulate Hamiltonians composed of Pauli matrices?,CC BY-SA 4.0
opendata,Open Web Crawling Dumps,CC BY-SA 3.0
quantumcomputing,Qiskit - How do we measure the same single qubit system multiple times while also getting the counts/results after each measurement?,CC BY-SA 4.0
ai,Can the optimal value of discount factor in Deep Reinforcement Learning be between 0.2 to 0.8?,CC BY-SA 4.0
quantumcomputing,Can an isometry leave entropy invariant?,CC BY-SA 4.0
ai,Why is On-Policy MC/TD Algorithm guaranteed to converge to optimal policy?,CC BY-SA 4.0
